ID fornecimento,Data,ID Und Reab,Política Pública,Origem das mudas,Finalidade da doação,SomaDequant
2603,16-jan.-23,1673,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2604,03-jan.-22,1954,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2605,17-jan.-23,1436,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2606,16-jan.-23,1605,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
2607,17-jan.-23,312,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2608,17-jan.-23,1620,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2609,17-jan.-23,2026,Programa Reflorestar (convencional),Granja do Ipê,convencional,272
2611,17-jan.-23,1957,Programa Reflorestar (convencional),Granja do Ipê,convencional,251
2612,17-jan.-23,1573,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2613,17-jan.-23,1517,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
2614,19-jan.-23,2049,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2615,19-jan.-23,2048,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2616,19-jan.-23,2052,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2617,19-jan.-23,2053,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2618,19-jan.-23,2050,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2620,20-jan.-23,2060,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2621,20-jan.-23,1987,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2622,20-jan.-23,2036,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
2623,20-jan.-23,571,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
2624,20-jan.-23,2058,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
2625,25-jan.-23,1863,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
2626,24-jan.-23,641,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
2629,24-jan.-23,1843,Programa Reflorestar (convencional),Granja do Ipê,convencional,310
2630,27-jan.-23,1898,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
2631,27-jan.-23,1929,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
2632,24-jan.-23,1394,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
2633,24-jan.-23,1123,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2634,25-jan.-23,1873,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
2636,26-jan.-23,838,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2637,30-jan.-23,2063,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
2638,27-jan.-23,2034,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2639,30-jan.-23,1636,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
2641,30-jan.-23,2066,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
2642,30-jan.-23,1222,Programa Reflorestar (convencional),Granja do Ipê,convencional,234
2643,31-jan.-23,378,Programa Reflorestar (convencional),Granja do Ipê,convencional,350
2645,01-fev.-23,1427,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2648,01-fev.-23,2067,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2649,01-fev.-23,2065,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2650,01-fev.-23,2051,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2651,05-jan.-12,2069,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
2652,01-fev.-23,2037,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2653,31-out.-13,2070,Programa Reflorestar (convencional),Granja do Ipê,convencional,600
2654,21-dez.-17,2071,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
2655,07-jan.-20,2072,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2657,10-nov.-17,2073,Programa Reflorestar (convencional),Granja do Ipê,convencional,210
2658,10-nov.-17,2073,Programa Reflorestar (convencional),Casa do Cerrado,convencional,290
2659,18-nov.-19,2074,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
2660,18-out.-13,2075,Programa Reflorestar (convencional),Casa do Cerrado,convencional,400
2661,05-mai.-15,2076,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
2662,25-nov.-16,2077,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
2663,05-out.-11,2078,Programa Reflorestar (convencional),Casa do Cerrado,convencional,50
2664,11-dez.-12,2078,Programa Reflorestar (convencional),Casa do Cerrado,convencional,50
2665,02-jul.-13,2078,Programa Reflorestar (convencional),Casa do Cerrado,convencional,60
2666,28-out.-09,2079,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
2667,26-out.-12,2080,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
2668,05-abr.-11,2081,Programa Reflorestar (convencional),Casa do Cerrado,convencional,300
2669,02-ago.-12,2081,Programa Reflorestar (convencional),Casa do Cerrado,convencional,300
2670,24-mar.-16,2082,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
2671,14-nov.-16,2082,Programa Reflorestar (convencional),Granja do Ipê,convencional,1000
2672,22-set.-09,2083,Programa Reflorestar (convencional),Granja do Ipê,convencional,1100
2673,04-abr.-11,2083,Programa Reflorestar (convencional),Casa do Cerrado,convencional,1000
2674,22-nov.-18,2084,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2678,03-fev.-23,2054,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2679,02-fev.-23,2085,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2682,03-fev.-23,2087,Programa Reflorestar (convencional),Granja do Ipê,convencional,260
2684,07-fev.-23,838,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
2685,10-fev.-23,1576,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2686,08-fev.-23,2068,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2687,08-fev.-23,2064,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2689,08-fev.-23,2055,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2690,10-fev.-23,2086,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
2691,09-fev.-23,1876,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
2692,09-fev.-23,1900,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2694,10-fev.-23,2088,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
2696,13-fev.-23,1964,Programa Reflorestar (convencional),Granja do Ipê,convencional,51
2697,14-fev.-23,2089,Programa Reflorestar (convencional),Granja do Ipê,Educação Ambiental,150
2698,14-fev.-23,2090,Programa Reflorestar (convencional),Granja do Ipê,convencional,132
2699,15-fev.-23,1877,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
2700,17-fev.-23,378,Programa Reflorestar (convencional),Granja do Ipê,convencional,400
2701,24-fev.-23,2092,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2702,24-fev.-23,2093,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2703,23-fev.-23,2094,Programa Reflorestar (convencional),Granja do Ipê,convencional,251
2705,01-mar.-23,1761,Programa Reflorestar (convencional),Granja do Ipê,convencional,73
2707,01-mar.-23,2095,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
2708,01-mar.-23,2056,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2709,26-jan.-12,1970,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
2710,16-abr.-13,1970,Programa Reflorestar (convencional),Casa do Cerrado,convencional,800
2711,14-jan.-13,2096,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
2712,02-dez.-16,2097,Programa Reflorestar (convencional),Granja do Ipê,convencional,5000
2713,16-set.-14,2098,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
2714,16-jan.-13,2099,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
2715,25-nov.-13,2099,Programa Reflorestar (convencional),Granja do Ipê,convencional,120
2716,01-dez.-15,2099,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
2717,04-dez.-17,2099,Programa Reflorestar (convencional),Casa do Cerrado,convencional,150
2718,17-mar.-15,2100,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
2719,22-ago.-11,2101,Programa Reflorestar (convencional),Granja do Ipê,convencional,400
2720,10-out.-11,2103,Programa Reflorestar (convencional),Casa do Cerrado,convencional,300
2721,24-abr.-13,2103,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
2722,07-mar.-14,2103,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
2723,23-out.-14,2103,Programa Reflorestar (convencional),Casa do Cerrado,convencional,130
2724,03-dez.-09,2105,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
2725,08-dez.-14,2106,Programa Reflorestar (convencional),Casa do Cerrado,convencional,200
2726,28-jan.-13,2107,Programa Reflorestar (convencional),Casa do Cerrado,convencional,300
2727,19-mar.-14,2107,Programa Reflorestar (convencional),Casa do Cerrado,convencional,150
2728,05-dez.-14,2108,Programa Reflorestar (convencional),Casa do Cerrado,convencional,60
2729,23-dez.-15,2108,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
2730,22-set.-16,2108,Programa Reflorestar (convencional),Granja do Ipê,convencional,70
2731,04-dez.-10,2109,Programa Reflorestar (convencional),Granja do Ipê,convencional,600
2732,15-mar.-18,2110,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
2733,19-dez.-13,2111,Programa Reflorestar (convencional),Casa do Cerrado,convencional,145
2734,05-dez.-14,2111,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
2735,29-jan.-16,2112,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
2736,18-mar.-14,2113,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
2737,02-mar.-23,2115,Programa Reflorestar (convencional),Granja do Ipê,convencional,10
2738,02-mar.-23,2114,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
2739,07-mar.-23,2116,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2740,08-mar.-23,2091,Programa Reflorestar (convencional),Granja do Ipê,convencional,20
2741,05-jul.-17,2119,Programa Reflorestar (convencional),Granja do Ipê,convencional,55
2742,22-out.-09,2120,Programa Reflorestar (convencional),Granja do Ipê,convencional,570
2743,05-nov.-11,2120,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
2744,27-jan.-17,2120,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
2745,18-jan.-18,2120,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
2746,29-jan.-12,2121,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
2747,08-out.-13,2122,Programa Reflorestar (convencional),Casa do Cerrado,convencional,120
2748,25-jul.-14,2122,Programa Reflorestar (convencional),Casa do Cerrado,convencional,180
2749,03-dez.-09,2123,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
2750,05-nov.-11,2123,Programa Reflorestar (convencional),Casa do Cerrado,convencional,400
2751,12-nov.-13,2123,Programa Reflorestar (convencional),Granja do Ipê,convencional,160
2752,15-jun.-12,2124,Programa Reflorestar (convencional),Casa do Cerrado,convencional,150
2753,24-jan.-17,2125,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
2754,09-jan.-17,2125,Programa Reflorestar (convencional),Granja do Ipê,convencional,700
2755,04-dez.-14,2126,Programa Reflorestar (convencional),Granja do Ipê,convencional,230
2756,22-out.-14,2127,Programa Reflorestar (convencional),Casa do Cerrado,convencional,300
2757,02-dez.-15,2127,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
2758,02-jan.-13,2128,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
2759,01-nov.-17,2129,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
2760,06-fev.-19,2129,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
2761,13-mai.-13,2130,Programa Reflorestar (convencional),Casa do Cerrado,convencional,800
2762,17-jan.-19,2131,Programa Reflorestar (convencional),Granja do Ipê,convencional,60
2763,01-fev.-18,2132,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
2764,11-nov.-13,2133,Programa Reflorestar (convencional),Casa do Cerrado,convencional,150
2765,11-dez.-14,2134,Programa Reflorestar (convencional),Casa do Cerrado,convencional,350
2766,09-dez.-16,2135,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
2767,05-dez.-10,1955,Programa Reflorestar (convencional),Granja do Ipê,convencional,1500
2768,09-fev.-12,1955,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
2769,20-dez.-16,2136,Programa Reflorestar (convencional),Granja do Ipê,convencional,1000
2770,25-out.-11,2137,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
2771,03-dez.-09,2137,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
2772,15-mar.-11,2138,Programa Reflorestar (convencional),Casa do Cerrado,convencional,200
2773,05-dez.-17,2139,Programa Reflorestar (convencional),Granja do Ipê,convencional,25
2774,19-nov.-12,2140,Programa Reflorestar (convencional),Casa do Cerrado,convencional,50
2775,17-jan.-20,2141,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2776,13-fev.-09,2142,Programa Reflorestar (convencional),Granja do Ipê,convencional,400
2777,18-nov.-09,2142,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
2778,18-nov.-09,2142,Programa Reflorestar (convencional),Granja do Ipê,convencional,400
2779,03-fev.-09,2142,Programa Reflorestar (convencional),Granja do Ipê,convencional,450
2780,05-dez.-10,2142,Programa Reflorestar (convencional),Granja do Ipê,convencional,204
2781,05-mar.-11,2142,Programa Reflorestar (convencional),Granja do Ipê,convencional,400
2782,01-jul.-13,2142,Programa Reflorestar (convencional),Casa do Cerrado,convencional,50
2783,24-out.-16,2143,Programa Reflorestar (convencional),Granja do Ipê,convencional,30
2784,21-fev.-17,2143,Programa Reflorestar (convencional),Granja do Ipê,convencional,15
2785,30-out.-17,2145,Programa Reflorestar (convencional),Granja do Ipê,convencional,900
2786,17-jan.-19,2145,Programa Reflorestar (convencional),Granja do Ipê,convencional,950
2787,10-mar.-23,2146,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
2788,14-nov.-13,1509,Programa Reflorestar (convencional),Casa do Cerrado,convencional,150
2790,13-mar.-23,2017,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
2791,15-mar.-23,2091,Programa Reflorestar (convencional),Granja do Ipê,convencional,20
2792,22-mar.-23,2147,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
2793,22-mar.-23,2091,Programa Reflorestar (convencional),Granja do Ipê,convencional,20
2795,28-mar.-23,2091,Programa Reflorestar (convencional),Granja do Ipê,convencional,30
2796,12-abr.-23,2149,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
2797,20-abr.-23,2117,Programa Reflorestar (convencional),Granja do Ipê,Educação Ambiental,20
2798,07-out.-15,717,Programa Reflorestar (convencional),Granja do Ipê,Convencional,350
2799,08-dez.-17,719,Programa Reflorestar (convencional),Granja do Ipê,Convencional,295
2800,10-jan.-14,789,Programa Reflorestar (convencional),Casa do Cerrado,Convencional,180
2801,28-abr.-23,2148,Programa Reflorestar (convencional),Granja do Ipê,Convencional,105
2802,03-mai.-23,2151,Programa Reflorestar (convencional),Granja do Ipê,Convencional,30
2803,17-mai.-23,2153,Programa Reflorestar (convencional),Granja do Ipê,Convencional,250
2804,22-mai.-23,2155,Programa Reflorestar (convencional),Granja do Ipê,Eventos,15
2805,07-jun.-23,2159,Programa Reflorestar (convencional),Granja do Ipê,Convencional,226
2806,19-jun.-23,2160,Programa Reflorestar (convencional),Granja do Ipê,Convencional,250
2807,20-jun.-23,2169,Programa Reflorestar (convencional),Granja do Ipê,Convencional,70
2808,05-jul.-23,2168,Programa Reflorestar (convencional),Granja do Ipê,Educação Ambiental,80
2809,07-jul.-23,2174,Programa Reflorestar (convencional),Granja do Ipê,Convencional,60
2812,25-jul.-23,2176,Programa Reflorestar (convencional),Granja do Ipê,Convencional,300
2813,01-ago.-23,1980,Programa Reflorestar (convencional),Granja do Ipê,Convencional,100
2815,03-ago.-23,2178,Programa Reflorestar (convencional),Granja do Ipê,Convencional,30
2816,04-ago.-23,2181,Programa Reflorestar (convencional),Granja do Ipê,Convencional,125
2818,01-out.-23,2183,Programa Reflorestar (convencional),Granja do Ipê,Educação Ambiental,500
2819,11-ago.-23,2184,Programa Reflorestar (convencional),Granja do Ipê,Convencional,250
2820,17-ago.-23,2173,Programa Reflorestar (convencional),Granja do Ipê,Convencional,750
2821,08-dez.-22,1064,Programa Reflorestar (convencional),Granja do Ipê,Convencional,250
2822,01-out.-23,2187,Programa Reflorestar (convencional),Granja do Ipê,Convencional,200
2823,01-out.-23,2188,Programa Reflorestar (convencional),Granja do Ipê,Eventos,20
2824,01-out.-23,2189,Programa Reflorestar (convencional),Granja do Ipê,Educação Ambiental,1
